Date,Value
8/31/1995,9771.55
9/29/1995,10130.03
10/31/1995,10026.23
11/30/1995,10705.79
12/29/1995,10802.76
1/31/1996,11323.63
2/29/1996,11476.03
3/29/1996,11628.36
4/30/1996,11546.27
5/31/1996,11677.49
6/28/1996,11693.72
7/31/1996,11411.88
8/30/1996,11569.96
9/30/1996,12079.47
10/31/1996,12342.67
11/29/1996,13325.24
12/31/1996,13175.21
1/31/1997,13876.86
2/28/1997,13964.66
3/31/1997,13333.77
4/30/1997,14177.87
5/30/1997,14838.48
6/30/1997,15510.93
7/31/1997,16601.66
8/29/1997,15361.13
9/30/1997,15972.12
10/31/1997,14923.53
11/28/1997,15697.26
12/31/1997,15887.89
1/30/1998,15854.78
2/27/1998,17104.85
3/31/1998,17580.85
4/30/1998,18073.98
5/29/1998,17715.38
6/30/1998,17797.16
7/31/1998,17638.88
8/31/1998,14951.44
9/30/1998,15534.43
10/30/1998,16977.47
11/30/1998,18013.75
12/31/1998,18153.01
1/29/1999,18458.71
2/26/1999,18333.34
3/31/1999,19219.66
4/30/1999,21036.29
5/28/1999,20589.21
6/30/1999,21390.68
7/30/1999,20712.92
8/31/1999,21001.03
9/30/1999,19950.74
10/29/1999,20672.14
11/30/1999,20944.73
12/31/1999,22137.18
1/31/2000,21003.1
2/29/2000,19329.32
3/31/2000,20673.43
4/28/2000,20305.7
5/31/2000,19882.23
6/30/2000,19638.52
7/31/2000,19732
8/31/2000,21031.82
9/29/2000,19870.31
10/31/2000,20432.42
11/30/2000,19384.59
12/29/2000,20091.33
1/31/2001,20149.02
2/28/2001,19346.06
3/30/2001,18168.32
4/30/2001,19664.84
5/31/2001,19899.03
6/29/2001,19119.91
7/31/2001,19211.03
8/31/2001,18164.82
9/28/2001,16080.13
10/31/2001,16549.44
11/30/2001,17995.7
12/31/2001,18378.78
1/31/2002,18151.42
2/28/2002,18419.19
3/28/2002,18855.92
4/30/2002,17926.1
5/31/2002,17888.3
6/28/2002,16649.89
7/31/2002,15719.75
8/30/2002,15536.48
9/30/2002,13592.24
10/31/2002,15008.78
11/29/2002,15900.79
12/31/2002,14942.72
1/31/2003,14363.62
2/28/2003,13965.79
3/31/2003,14060.16
4/30/2003,14951.07
5/30/2003,15629.22
6/30/2003,15850.67
7/31/2003,16271.07
8/29/2003,16528.9
9/30/2003,16229.05
10/31/2003,17168.07
11/28/2003,17181.82
12/31/2003,18381.09
1/30/2004,18351.52
2/27/2004,18419.77
3/31/2004,17910.64
4/30/2004,17625.73
5/28/2004,17459.59
6/30/2004,17826.35
7/30/2004,17348.54
8/31/2004,17397.89
9/30/2004,17201.43
10/29/2004,17021.7
11/30/2004,17692.36
12/31/2004,18361.94
1/31/2005,17825.42
2/28/2005,18189.99
3/31/2005,17608.82
4/29/2005,16972.89
5/31/2005,17448.71
6/30/2005,17119
7/29/2005,17647.03
8/31/2005,17294.32
9/30/2005,17227.51
10/31/2005,16983.67
11/30/2005,17721.08
12/30/2005,17647.61
1/31/2006,17754.92
2/28/2006,17928.83
3/31/2006,18018.12
4/28/2006,18280.73
5/31/2006,17872.27
6/30/2006,17808.15
7/31/2006,17812.11
8/31/2006,18087.82
9/29/2006,18652.78
10/31/2006,19399.45
11/30/2006,19655.41
12/29/2006,20013.55
1/31/2007,20206.45
2/28/2007,19536.7
3/30/2007,19495.68
4/30/2007,20480.77
5/31/2007,21236.41
6/29/2007,20854.69
7/31/2007,20554.1
8/31/2007,20819.02
9/28/2007,21597.84
10/31/2007,21605.06
11/30/2007,20616.72
12/31/2007,20465.62
1/31/2008,19421.07
2/29/2008,18777.06
3/31/2008,18610.39
4/30/2008,19338.78
5/30/2008,18905.32
6/30/2008,16808.79
7/31/2008,16762.26
8/29/2008,17074.88
9/30/2008,16071.63
10/31/2008,13952.83
11/28/2008,13468.69
12/31/2008,13528.28
1/30/2009,12279.41
2/27/2009,10786.27
3/31/2009,11591.9
4/30/2009,12412.83
5/29/2009,12880.47
6/30/2009,12690.65
7/31/2009,13801.18
8/31/2009,14257.75
9/30/2009,14572.94
10/30/2009,14559.59
11/30/2009,15496.17
12/31/2009,15648.38
1/29/2010,15055.63
2/26/2010,15437.51
3/31/2010,16165.59
4/30/2010,16363.47
5/28/2010,15055.67
6/30/2010,14531.28
7/30/2010,15556.69
8/31/2010,14865.47
9/30/2010,16004.06
10/29/2010,16473.75
11/30/2010,16300.26
12/31/2010,17117.23
1/31/2011,17498.75
2/28/2011,17902.55
3/31/2011,17865.09
4/29/2011,18457.96
5/31/2011,18026.28
6/30/2011,17822.44
7/29/2011,17417.81
8/31/2011,16612.2
9/30/2011,15587.02
10/31/2011,17110.02
11/30/2011,17254.35
12/30/2011,17543.82
