Price,Open,High,Low,Close,Volume
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI
Date,,,,,
4/15/2015,27693.25,27807.98047,27442.51953,27618.82031,3926500000.00
4/16/2015,27557.28906,27787.98047,27470.09961,27739.71094,3269700000.00
4/17/2015,27808.24023,27969.41016,27597.67969,27653.11914,3105800000.00
4/20/2015,27770.78906,27770.78906,26959.76953,27094.92969,3375900000.00
4/21/2015,27404.15039,27925.35938,27404.15039,27850.49023,2737800000.00
4/22/2015,27821.32031,28048.46094,27727.85938,27933.84961,2367900000.00
4/23/2015,28112.38086,28213.63086,27804.0293,27827.69922,2442200000.00
4/24/2015,27978.39063,28089.36914,27591.57031,28060.98047,2414000000.00
4/27/2015,28245.14063,28588.51953,28245.14063,28433.58984,2790100000.00
4/28/2015,28448.2207,28548.44922,28251.99023,28442.75,3045500000.00
4/29/2015,28453.09961,28453.09961,28201.75977,28400.33984,2094900000.00
4/30/2015,28289.14063,28317.86914,27997.90039,28133,2561300000.00
5/4/2015,28231.25977,28343.74023,28017.19922,28123.82031,1999700000.00
5/5/2015,28295.7207,28316.63086,27598.16992,27755.53906,2292700000.00
5/6/2015,27698.09961,28054.67969,27570.41016,27640.91016,2265500000.00
5/7/2015,27567.61914,27604.49023,27207.2793,27289.9707,1894800000.00
5/8/2015,27557.51953,27652.61914,27367.10938,27577.33984,1817600000.00
5/11/2015,27837.03906,27837.2793,27582.23047,27718.19922,1541000000.00
5/12/2015,27664.17969,27693.63086,27395.91016,27407.17969,1530000000.00
5/13/2015,27473.5,27524.82031,27191.0293,27249.2793,2088800000.00
5/14/2015,27395.91992,27397.66992,27192.92969,27286.55078,1522200000.00
5/15/2015,27459.58008,27928.59961,27315.09961,27822.2793,1754100000.00
5/18/2015,27792.43945,27792.43945,27435.57031,27591.25,1378800000.00
5/19/2015,27597.07031,27765.55078,27500.75977,27693.53906,1559500000.00
5/20/2015,27751.43945,27751.43945,27490.33008,27585.05078,1470400000.00
5/21/2015,27507.32031,27611.7207,27393.31055,27523.7207,1221500000.00
5/22/2015,27723.66992,28041.32031,27696.9707,27992.83008,1899400000.00
5/26/2015,28462.32031,28524.59961,28237.49023,28249.85938,2672100000.00
5/27/2015,28214.66016,28214.66016,27982.14063,28081.21094,1863600000.00
5/28/2015,28162.25,28162.25,27242.10938,27454.31055,3066700000.00
5/29/2015,27398.2793,27604.26953,27255.89063,27424.18945,3050200000.00
6/1/2015,27373.06055,27766.32031,27241.94922,27597.16016,1972900000.00
6/2/2015,27473.44922,27602.88086,27348.13086,27466.7207,1502000000.00
6/3/2015,27716.33984,27767.23047,27508.83984,27657.4707,1735700000.00
6/4/2015,27645.35938,27854.74023,27094.5,27551.89063,3066100000.00
6/5/2015,27538.06055,27646.7207,27211.35938,27260.16016,2228900000.00
6/8/2015,27147.24023,27428.58984,27060.24023,27316.2793,2391700000.00
6/9/2015,27295.88086,27322.14063,26971.57031,26989.51953,2384100000.00
6/10/2015,27052.78906,27116.91992,26573.96094,26687.64063,1977400000.00
6/11/2015,26938.15039,26991.50977,26839.42969,26907.84961,1670600000.00
6/12/2015,27082.59961,27356.50977,26987.51953,27280.53906,1734200000.00
6/15/2015,27095.17969,27131.35938,26841.51953,26861.81055,1324700000.00
6/16/2015,26807.66992,26892.88086,26553.03906,26566.69922,1761900000.00
6/17/2015,26671.19922,26880.78906,26555.96094,26753.78906,1819400000.00
6/18/2015,26786.5293,26873.66992,26595.96094,26694.66016,1470000000.00
6/19/2015,26885.73047,27011.94922,26701.7207,26760.5293,2497600000.00
6/22/2015,26854.32031,27166.51953,26811.66016,27080.84961,1429200000.00
6/23/2015,27126.4707,27406.41016,27008.50977,27333.46094,2138100000.00
6/24/2015,27397.36914,27470.5,27292.84961,27404.9707,1659100000.00
6/25/2015,27329.16992,27350.49023,27120.7207,27145.75,1908100000.00
6/26/2015,27016.08984,27016.08984,26522.44922,26663.86914,2473400000.00
6/29/2015,26560.13086,26631.50977,25617.7793,25966.98047,3023200000.00
6/30/2015,25944.0293,26470.43945,25885.66016,26250.0293,2480800000.00
7/2/2015,26459.42969,26459.42969,26135.61914,26282.32031,2185400000.00
7/3/2015,26349.83984,26402.84961,25933.11914,26064.10938,1888900000.00
7/6/2015,26083.99023,26261.5293,24750.31055,25236.2793,3514100000.00
7/7/2015,25391.75977,25439.33984,24819.25977,24975.31055,3020400000.00
7/8/2015,24411.30078,24411.30078,22836.82031,23516.56055,5441400000.00
7/9/2015,23435.5,24695.75,23332.90039,24392.78906,4266900000.00
7/10/2015,24567.91992,25015.16992,24567.91992,24901.2793,3230900000.00
7/13/2015,24709.58008,25275.75977,24596.43945,25224.00977,2124800000.00
7/14/2015,25184.06055,25250.94922,24906.4707,25120.91016,2129800000.00
7/15/2015,25219.44922,25219.44922,24862.65039,25055.75977,1603500000.00
7/16/2015,24976.08008,25170.34961,24841.14063,25162.7793,1386200000.00
7/17/2015,25246.64063,25517.44922,25183.85938,25415.26953,1279500000.00
7/20/2015,25540.31055,25540.31055,25298.96094,25404.81055,1088200000.00
