Price,Open,High,Low,Close,Volume
Ticker,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E
Date,,,,,
8/13/2024,4680.209961,4697.959961,4659.22998,4694.919922,18609000
8/14/2024,4710.180176,4728.680176,4706.759766,4727.600098,14410100
8/15/2024,4736.839844,4809.879883,4727.629883,4807.77002,17524400
8/16/2024,4813.720215,4850.740234,4813.720215,4840.52002,22741100
8/19/2024,4838.02002,4879.299805,4835.580078,4871.410156,15847100
8/20/2024,4878.220215,4897.430176,4855.899902,4857.580078,15896900
8/21/2024,4856.22998,4889.720215,4856.22998,4885.279785,13750000
8/22/2024,4885.740234,4911.430176,4883.97998,4885,14706200
8/23/2024,4890.339844,4918.850098,4887.700195,4909.200195,16243400
8/26/2024,4907.040039,4911.02002,4892.189941,4896.689941,10423800
8/27/2024,4897.27002,4916.680176,4892.509766,4898.779785,16777900
8/28/2024,4904.759766,4932.759766,4904.759766,4913.029785,15945100
8/29/2024,4915.490234,4966.27002,4913.490234,4966.27002,19542700
8/30/2024,4959.029785,4980.859863,4957.959961,4957.97998,34038900
9/2/2024,4955.870117,4973.390137,4924.180176,4973.069824,14223700
9/3/2024,4977.970215,4986.740234,4906.97998,4912.52002,21266200
9/4/2024,4889.169922,4889.169922,4838.830078,4848.180176,20836300
9/5/2024,4840.700195,4854.330078,4814.77002,4815.149902,20335200
9/6/2024,4806.589844,4829.279785,4732.859863,4738.060059,26621300
9/9/2024,4745.209961,4797.75,4745.209961,4778.660156,18482000
9/10/2024,4779.549805,4803.370117,4736.890137,4747.200195,25144200
9/11/2024,4752.580078,4796.490234,4735.950195,4763.580078,22657000
9/12/2024,4777.77002,4836.640137,4777.77002,4814.080078,21940200
9/13/2024,4817.740234,4853.890137,4817.740234,4843.990234,19220400
9/16/2024,4835.160156,4852.709961,4820.109863,4827.629883,16651400
9/17/2024,4832.819824,4879.609863,4832.819824,4860.779785,22514000
9/18/2024,4861.52002,4864.600098,4831.089844,4835.299805,19646100
9/19/2024,4862.410156,4943.379883,4862.410156,4943.379883,29177300
9/20/2024,4929.149902,4930.220215,4868.799805,4871.540039,53929600
9/23/2024,4875.620117,4893.97998,4854.930176,4885.569824,21857300
9/24/2024,4907.580078,4953.689941,4907.580078,4940.720215,20384300
9/25/2024,4928.149902,4933.370117,4905.330078,4916.890137,19762000
9/26/2024,4956.339844,5035.439941,4956.339844,5032.589844,31632800
9/27/2024,5028.350098,5071.410156,5028.350098,5067.450195,27219500
9/30/2024,5060.759766,5060.759766,5000.450195,5000.450195,35002300
10/1/2024,5004.370117,5016.879883,4933.390137,4954.149902,31880300
10/2/2024,4961.72998,4983.220215,4931.560059,4963.290039,25211300
10/3/2024,4959.200195,4959.200195,4907.600098,4921.330078,25759100
10/4/2024,4920.200195,4976.02002,4911.359863,4954.939941,26483200
10/7/2024,4959.240234,4976.669922,4930.790039,4969.709961,22137000
10/8/2024,4953.910156,4955.959961,4911.830078,4949,19750400
10/9/2024,4948.790039,4984.790039,4930.129883,4982.569824,19722000
10/10/2024,4980.120117,4986.700195,4950.160156,4970.339844,23590200
10/11/2024,4970.640137,5005.830078,4953.819824,5003.919922,23466400
10/14/2024,5007.27002,5044.740234,4999.180176,5041.009766,20396700
10/15/2024,5045.629883,5053.22998,4946.72998,4946.72998,32911000
10/16/2024,4918.439941,4926.080078,4898.950195,4908.709961,28222200
10/17/2024,4913.990234,4973.790039,4913.990234,4947.299805,28481200
10/18/2024,4950.049805,4986.27002,4944.129883,4986.27002,29694700
10/21/2024,4977.899902,4989.319824,4938.100098,4941.220215,21927800
